Title,Year,Duration,Rated,IMDB Rating,Number of Ratings,action,adventure,animation,art,biography,comedy,crime,dark comedy,documentary,drama,epic,family,fantasy,fiction,history,historical drama,horror,music,musical,mystery,noir,romance,romantic comedy,science fiction,sport,thriller,war,western
Election,0.462406015037594,0.3800738007380074,0.6666666666666666,0.7741935483870968,0.035666666666666666,0.05,0.0,0.0,0.1,0.0,0.8,0.0,0.7,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
How to Train Your Dragon 2,0.47046186895810954,0.3763837638376384,0.3333333333333333,0.8387096774193548,0.12433333333333334,0.85,0.95,1.0,0.7,0.0,0.8,0.0,0.0,0.0,0.75,0.6,0.98,0.9,1.0,0.0,0.0,0.0,0.65,0.1,0.05,0.0,0.2,0.0,0.0,0.0,0.15,0.0,0.0
Miss Congeniality,0.46294307196562834,0.4022140221402214,0.3333333333333333,0.6774193548387096,0.07866666666666666,0.2,0.1,0.0,0.05,0.0,0.85,0.0,0.0,0.0,0.2,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.15,0.0,0.0
U.S. Marshals,0.46186895810955964,0.4833948339483395,0.3333333333333333,0.7096774193548386,0.03866666666666667,0.75,0.2,0.0,0.05,0.1,0.15,0.9,0.1,0.0,0.7,0.15,0.05,0.0,1.0,0.2,0.25,0.0,0.05,0.0,0.6,0.1,0.05,0.0,0.0,0.0,0.65,0.0,0.0
The Straight Story,0.462406015037594,0.4132841328413284,0.16666666666666666,0.8602150537634408,0.03333333333333333,0.01,0.05,0.0,0.75,0.2,0.05,0.0,0.0,0.0,0.95,0.0,0.2,0.0,0.95,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Ghostbusters,0.4715359828141783,0.4317343173431734,0.16666666666666666,0.7311827956989246,0.08366666666666667,0.7,0.25,0.0,0.05,0.0,0.9,0.0,0.0,0.0,0.15,0.0,0.6,0.2,1.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
The Royal Tenenbaums,0.46348012889366275,0.4059040590405904,0.6666666666666666,0.8172043010752688,0.106,0.01,0.05,0.0,0.75,0.1,0.95,0.02,0.9,0.0,0.85,0.01,0.2,0.01,1.0,0.05,0.05,0.01,0.1,0.02,0.15,0.01,0.1,0.2,0.0,0.01,0.05,0.0,0.0
Saving Silverman,0.46348012889366275,0.33210332103321033,0.3333333333333333,0.6344086021505376,0.014333333333333333,0.01,0.01,0.0,0.05,0.65,0.85,0.01,0.8,0.0,0.7,0.0,0.1,0.0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
In the Name of the Father,0.45918367346938777,0.4907749077490775,0.6666666666666666,0.8709677419354838,0.064,0.01,0.0,0.0,0.05,0.95,0.0,0.9,0.0,0.0,0.9,0.05,0.0,0.0,1.0,0.9,0.92,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
The Bricklayer,0.47529538131041893,0.4059040590405904,0.6666666666666666,0.5591397849462365,0.0036666666666666666,0.01,0.01,0.0,0.05,0.05,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.99,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skinamarink,0.4747583243823845,0.36900369003690037,0.6666666666666666,0.5053763440860215,0.006,0.01,0.01,0.0,0.75,0.0,0.02,0.01,0.05,0.0,0.8,0.0,0.0,0.1,1.0,0.0,0.0,0.95,0.05,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0
Seven Psychopaths,0.46938775510204084,0.4059040590405904,0.6666666666666666,0.7634408602150536,0.09266666666666666,0.2,0.0,0.0,0.15,0.0,0.9,0.7,0.95,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.0
9Â½ Weeks,0.45542427497314714,0.4317343173431734,0.6666666666666666,0.6344086021505376,0.015,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.7,0.0,0.0
The Guest,0.47046186895810954,0.36900369003690037,0.16666666666666666,0.7204301075268816,0.03666666666666667,0.7,0.1,0.0,0.05,0.0,0.0,0.2,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0
Rango,0.46885069817400643,0.3948339483394834,0.6666666666666666,0.7849462365591398,0.1,0.6,0.85,0.95,0.3,0.05,0.75,0.1,0.0,0.0,0.6,0.15,0.8,0.7,1.0,0.1,0.0,0.1,0.4,0.3,0.45,0.05,0.25,0.0,0.0,0.05,0.3,0.05,0.65
All the President's Men,0.45005370569280345,0.5092250922509225,0.3333333333333333,0.8494623655913979,0.043,0.05,0.0,0.0,0.1,0.95,0.0,0.8,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.9,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
Snake Eyes,0.47422126745435017,0.44649446494464945,0.3333333333333333,0.5806451612903226,0.015333333333333332,0.95,0.7,0.0,0.05,0.1,0.1,0.15,0.0,0.0,0.6,0.2,0.4,0.1,1.0,0.2,0.25,0.0,0.05,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.2,0.0,0.0
Halloween Kills,0.47422126745435017,0.3874538745387454,0.6666666666666666,0.5913978494623655,0.034,0.85,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.95,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
Dark Shadows,0.46938775510204084,0.41697416974169743,0.3333333333333333,0.6666666666666666,0.095,0.2,0.35,0.0,0.15,0.4,0.5,0.05,0.0,0.0,0.75,0.1,0.25,0.8,0.95,0.55,0.0,0.7,0.1,0.15,0.65,0.05,0.6,0.0,0.0,0.0,0.5,0.0,0.0
Popeye,0.4522019334049409,0.42066420664206644,0.3333333333333333,0.5806451612903226,0.012,0.8,0.75,0.95,0.1,0.05,0.7,0.05,0.2,0.0,0.6,0.15,0.85,0.6,1.0,0.0,0.0,0.05,0.2,0.4,0.1,0.0,0.2,0.15,0.05,0.0,0.1,0.0,0.0
The Color Purple,0.47529538131041893,0.5202952029520295,0.3333333333333333,0.7311827956989246,0.006,0.0,0.0,0.0,0.2,0.85,0.15,0.05,0.05,0.0,0.95,0.1,0.2,0.0,1.0,0.8,0.9,0.0,0.6,0.7,0.05,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0
Journey 2: The Mysterious Island,0.46938775510204084,0.34686346863468637,0.3333333333333333,0.6129032258064516,0.038,0.7,0.95,0.0,0.05,0.0,0.6,0.0,0.0,0.0,0.2,0.4,0.9,0.8,1.0,0.1,0.0,0.0,0.05,0.0,0.65,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0
72 Hours,0.4758324382384533,0.3210332103321033,0.6666666666666666,0.45161290322580644,6.766666666666667e-05,0.95,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.98,0.0,0.0
Hard Candy,0.4656283566058002,0.3837638376383764,0.6666666666666666,0.7526881720430108,0.056666666666666664,0.2,0.0,0.0,0.4,0.0,0.05,0.1,0.15,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.05,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.8,0.0,0.0
Short Circuit,0.45542427497314714,0.36162361623616235,0.3333333333333333,0.7096774193548386,0.02266666666666667,0.7,0.55,0.0,0.1,0.0,0.65,0.05,0.3,0.0,0.4,0.0,0.75,0.2,1.0,0.0,0.0,0.05,0.15,0.0,0.1,0.0,0.05,0.1,0.9,0.0,0.25,0.0,0.0
Chaos Walking,0.47422126745435017,0.4022140221402214,0.3333333333333333,0.6129032258064516,0.019333333333333334,0.7,0.65,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.55,0.15,0.4,0.8,0.95,0.0,0.0,0.1,0.15,0.0,0.25,0.0,0.3,0.0,0.0,0.0,0.6,0.0,0.0
Burn After Reading,0.4672395273899033,0.35424354243542433,0.6666666666666666,0.7526881720430108,0.12,0.1,0.05,0.0,0.2,0.0,0.85,0.15,0.9,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.75,0.1,0.0,0.05,0.0,0.0,0.6,0.0,0.0
Tron,0.4532760472610097,0.35424354243542433,0.3333333333333333,0.7204301075268816,0.044,0.95,0.8,0.7,0.65,0.0,0.1,0.0,0.0,0.0,0.3,0.4,0.2,0.9,1.0,0.0,0.0,0.15,0.25,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0
The Fountain,0.46616541353383456,0.35793357933579334,0.3333333333333333,0.7741935483870968,0.08366666666666667,0.1,0.15,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.9,0.7,0.0,0.6,1.0,0.0,0.0,0.05,0.3,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.15,0.0,0.0
Logan's Run,0.45005370569280345,0.43911439114391143,0.6666666666666666,0.7311827956989246,0.020666666666666667,0.75,0.8,0.0,0.2,0.0,0.1,0.05,0.0,0.0,0.6,0.4,0.1,0.3,0.95,0.0,0.0,0.2,0.15,0.0,0.3,0.05,0.1,0.0,0.0,0.0,0.65,0.0,0.0
"To Wong Foo, Thanks for Everything! Julie Newmar",0.4602577873254565,0.4022140221402214,0.3333333333333333,0.7311827956989246,0.012666666666666666,0.05,0.0,0.0,0.1,0.05,0.95,0.0,0.8,0.0,0.2,0.0,0.15,0.0,1.0,0.0,0.0,0.0,0.1,0.25,0.0,0.0,0.15,0.9,0.0,0.0,0.05,0.0,0.0
Cobweb,0.47529538131041893,0.3247232472324723,0.6666666666666666,0.6344086021505376,0.013,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
From Hell,0.46348012889366275,0.45018450184501846,0.6666666666666666,0.7204301075268816,0.05566666666666667,0.6,0.5,0.0,0.2,0.8,0.1,0.95,0.05,0.0,0.85,0.25,0.0,0.05,0.98,0.9,0.8,0.15,0.1,0.0,0.8,0.4,0.0,0.0,0.0,0.0,0.7,0.0,0.0
Silence,0.4715359828141783,0.5940959409594095,0.6666666666666666,0.7741935483870968,0.041666666666666664,0.05,0.1,0.0,0.75,0.6,0.0,0.0,0.0,0.0,0.95,0.2,0.0,0.0,1.0,0.8,0.0,0.0,0.15,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
The Forgiven,0.47422126745435017,0.4317343173431734,0.6666666666666666,0.6559139784946235,0.0033333333333333335,0.2,0.0,0.0,0.15,0.05,0.0,0.7,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.6,0.65,0.0,0.05,0.0,0.2,0.1,0.05,0.0,0.0,0.0,0.15,0.0,0.95
Men in Black II,0.4640171858216971,0.3247232472324723,0.3333333333333333,0.6666666666666666,0.13733333333333334,0.95,0.8,0.0,0.05,0.0,0.7,0.0,0.65,0.0,0.1,0.15,0.6,0.75,1.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.9,0.0,0.5,0.0,0.0
Yes Man,0.4672395273899033,0.3837638376383764,0.3333333333333333,0.7311827956989246,0.12966666666666668,0.01,0.01,0.0,0.0,0.0,0.95,0.0,0.1,0.0,0.2,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.15,0.0,0.0,0.0,0.0,0.0
Where the Heart Is,0.46294307196562834,0.44280442804428044,0.3333333333333333,0.7204301075268816,0.012333333333333333,0.05,0.01,0.0,0.1,0.0,0.25,0.02,0.1,0.0,0.8,0.01,0.4,0.0,1.0,0.05,0.05,0.0,0.05,0.0,0.05,0.0,0.5,0.2,0.0,0.0,0.05,0.0,0.0
Godzilla,0.46186895810955964,0.5129151291512916,0.16666666666666666,0.5806451612903226,0.069,0.95,0.85,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.6,0.7,0.2,0.15,0.98,0.05,0.0,0.8,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0
A Nightmare on Elm Street 3: Dream Warriors,0.45596133190118154,0.35424354243542433,0.6666666666666666,0.7204301075268816,0.03133333333333333,0.2,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,1.0,0.0,0.0,0.95,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
Monster's Ball,0.46348012889366275,0.4095940959409594,0.6666666666666666,0.7526881720430108,0.03166666666666667,0.05,0.0,0.0,0.2,0.4,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.3,0.6,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0
Red Dawn,0.46938775510204084,0.34317343173431736,0.6666666666666666,0.5698924731182795,0.027333333333333334,0.95,0.7,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.1,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.0
The Number 23,0.46670247046186897,0.36162361623616235,0.6666666666666666,0.6881720430107526,0.07166666666666667,0.0,0.0,0.0,0.05,0.2,0.05,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.95,0.0,0.0,0.15,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
The Expendables,0.4683136412459721,0.3800738007380074,0.6666666666666666,0.6881720430107526,0.123,0.95,0.6,0.0,0.05,0.0,0.2,0.25,0.0,0.0,0.1,0.1,0.05,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
The Weekend Away,0.4747583243823845,0.3284132841328413,0.6666666666666666,0.6129032258064516,0.010666666666666666,0.05,0.1,0.0,0.15,0.0,0.2,0.0,0.1,0.0,0.6,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.4,0.2,0.0,0.0,0.1,0.0,0.0
Miller's Crossing,0.45757250268528465,0.42435424354243545,0.6666666666666666,0.8279569892473118,0.048,0.75,0.1,0.0,0.6,0.0,0.3,0.95,0.7,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.7,0.9,0.0,0.0,0.0,0.0,0.9,0.0,0.1
El Dorado,0.4446831364124597,0.46494464944649444,0.6666666666666666,0.8064516129032258,0.010333333333333333,0.95,0.9,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.6,0.5,0.2,0.0,1.0,0.3,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.98
Malcolm X,0.45864661654135336,0.7453874538745388,0.3333333333333333,0.8279569892473118,0.034666666666666665,0.05,0.0,0.0,0.1,0.95,0.0,0.2,0.0,0.0,0.9,0.05,0.0,0.0,0.95,0.9,0.0,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
Shakespeare in Love,0.46186895810955964,0.45387453874538747,0.6666666666666666,0.7634408602150536,0.079,0.05,0.1,0.0,0.7,0.6,0.9,0.0,0.2,0.0,0.95,0.15,0.2,0.05,1.0,0.8,0.9,0.0,0.4,0.85,0.1,0.0,0.98,0.9,0.0,0.0,0.05,0.0,0.0
Before We Go,0.47046186895810954,0.3505535055350554,0.16666666666666666,0.7311827956989246,0.021666666666666667,0.05,0.1,0.0,0.05,0.0,0.2,0.0,0.15,0.0,0.7,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.25,0.0,0.8,0.4,0.0,0.0,0.15,0.0,0.0
Army of Darkness,0.45864661654135336,0.2988929889298893,0.6666666666666666,0.7956989247311828,0.06633333333333333,0.95,0.8,0.0,0.1,0.0,0.7,0.05,0.0,0.0,0.2,0.15,0.3,0.9,1.0,0.05,0.0,0.75,0.25,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
The Return of the Living Dead,0.4548872180451128,0.33579335793357934,0.6666666666666666,0.7849462365591398,0.024,0.15,0.05,0.0,0.05,0.0,0.2,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.95,0.0,0.0,0.9,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
Pale Rider,0.4548872180451128,0.42435424354243545,0.6666666666666666,0.7849462365591398,0.022,0.95,0.6,0.0,0.1,0.05,0.05,0.1,0.0,0.0,0.8,0.2,0.0,0.0,1.0,0.05,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.98
The Mask of Zorro,0.46186895810955964,0.5018450184501845,0.3333333333333333,0.7311827956989246,0.067,0.95,0.92,0.0,0.15,0.6,0.2,0.05,0.0,0.0,0.7,0.4,0.5,0.1,1.0,0.8,0.0,0.0,0.1,0.0,0.15,0.0,0.25,0.0,0.0,0.0,0.2,0.0,0.98
Justice League: Crisis on Infinite Earths - Part Three,0.4758324382384533,0.34686346863468637,0.3333333333333333,0.6451612903225806,0.0,0.85,0.7,0.1,0.05,0.2,0.15,0.25,0.0,0.0,0.6,0.75,0.3,0.8,0.95,0.2,0.0,0.1,0.05,0.0,0.3,0.0,0.05,0.0,0.0,0.0,0.65,0.1,0.0
Starsky & Hutch,0.46509129967776586,0.3726937269372694,0.3333333333333333,0.6559139784946235,0.052,0.95,0.6,0.0,0.05,0.0,0.7,0.8,0.65,0.0,0.3,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.3,0.1,0.1,0.0,0.0,0.0,0.75,0.0,0.0
Out of My Mind,0.4758324382384533,0.3763837638376384,0.6666666666666666,0.7096774193548386,5.7e-05,0.0,0.01,0.0,0.1,0.85,0.05,0.0,0.0,0.0,0.95,0.0,0.7,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Love Again,0.47529538131041893,0.3837638376383764,0.3333333333333333,0.6344086021505376,0.005333333333333333,0.05,0.0,0.0,0.1,0.0,0.35,0.0,0.2,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Alpha Dog,0.46616541353383456,0.45018450184501846,0.6666666666666666,0.7419354838709677,0.036333333333333336,0.2,0.0,0.0,0.05,0.15,0.0,0.95,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.8,0.0,0.0
What Dreams May Come,0.46186895810955964,0.41697416974169743,0.3333333333333333,0.7526881720430108,0.03866666666666667,0.01,0.05,0.0,0.7,0.1,0.01,0.0,0.0,0.0,0.95,0.2,0.05,0.75,1.0,0.15,0.1,0.2,0.1,0.0,0.3,0.0,0.6,0.0,0.8,0.0,0.25,0.0,0.0
Star Wars: New Jedi Order,0.47690655209452204,0.0,0.0,0.0,0.0,0.85,0.92,0.0,0.15,0.05,0.08,0.03,0.0,0.0,0.7,0.8,0.65,0.95,0.99,0.1,0.0,0.02,0.2,0.01,0.4,0.0,0.1,0.0,0.0,0.0,0.6,0.15,0.0
Mr. Mom,0.453813104189044,0.33579335793357934,0.3333333333333333,0.7096774193548386,0.009666666666666667,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.1,0.0,0.2,0.0,0.9,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.0
The Foreigner,0.47207303974221265,0.41697416974169743,0.6666666666666666,0.7526881720430108,0.042,0.85,0.6,0.0,0.05,0.1,0.15,0.9,0.1,0.0,0.8,0.2,0.05,0.0,1.0,0.25,0.2,0.05,0.1,0.0,0.75,0.15,0.05,0.0,0.0,0.0,0.8,0.1,0.0
Rez Ball,0.4758324382384533,0.4095940959409594,0.6666666666666666,0.6774193548387096,0.0,0.6,0.1,0.0,0.2,0.0,0.15,0.05,0.0,0.0,0.3,0.0,0.1,0.0,0.95,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0
Drag Me to Hell,0.4677765843179377,0.36531365313653136,0.3333333333333333,0.7096774193548386,0.074,0.05,0.01,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.9,0.05,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
Rambo: Last Blood,0.4731471535982814,0.3284132841328413,0.6666666666666666,0.6559139784946235,0.03766666666666667,0.95,0.7,0.0,0.05,0.1,0.0,0.15,0.0,0.0,0.6,0.2,0.0,0.0,0.98,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.75,0.1,0.0
Punch-Drunk Love,0.4640171858216971,0.3505535055350554,0.6666666666666666,0.7849462365591398,0.06066666666666667,0.01,0.0,0.0,0.85,0.05,0.95,0.05,0.9,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.15,0.1,0.0,0.0,0.05,0.0,0.0
The Exorcist: Believer,0.47529538131041893,0.4095940959409594,0.6666666666666666,0.5161290322580645,0.015,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.75,0.05,0.0,0.0,1.0,0.15,0.0,0.9,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
Bloodsport,0.4564983888292159,0.33948339483394835,0.6666666666666666,0.7311827956989246,0.03233333333333333,0.98,0.2,0.0,0.05,0.0,0.1,0.15,0.0,0.0,0.25,0.0,0.0,0.0,0.99,0.0,0.0,0.05,0.02,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
The Room,0.46455424274973145,0.36531365313653136,0.6666666666666666,0.3870967741935484,0.03233333333333333,0.05,0.01,0.0,0.2,0.0,0.7,0.01,0.85,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
Space Cadet,0.4758324382384533,0.4059040590405904,0.3333333333333333,0.5268817204301075,0.0,0.2,0.15,0.0,0.05,0.0,0.7,0.0,0.0,0.0,0.25,0.0,0.4,0.05,1.0,0.0,0.0,0.0,0.1,0.05,0.1,0.0,0.15,0.0,0.0,0.0,0.05,0.0,0.0
Ghosts of Girlfriends Past,0.4677765843179377,0.36900369003690037,0.16666666666666666,0.6236559139784945,0.032,0.05,0.0,0.0,0.0,0.0,0.85,0.0,0.7,0.0,0.6,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.15,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Now and Then,0.4602577873254565,0.3763837638376384,0.3333333333333333,0.7311827956989246,0.011,0.0,0.05,0.0,0.1,0.05,0.4,0.0,0.05,0.0,0.85,0.0,0.9,0.0,1.0,0.2,0.15,0.0,0.15,0.05,0.05,0.0,0.6,0.3,0.0,0.0,0.0,0.0,0.0
Runaway Jury,0.46455424274973145,0.46863468634686345,0.6666666666666666,0.7634408602150536,0.035666666666666666,0.1,0.05,0.0,0.15,0.0,0.1,0.7,0.1,0.0,0.8,0.0,0.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
The Princess Diaries 2: Royal Engagement,0.46509129967776586,0.41697416974169743,0.6666666666666666,0.6236559139784945,0.030333333333333334,0.05,0.1,0.0,0.05,0.0,0.7,0.0,0.1,0.0,0.5,0.0,0.9,0.0,1.0,0.1,0.2,0.0,0.1,0.1,0.0,0.0,0.8,0.9,0.0,0.0,0.0,0.0,0.0
The Endless,0.47207303974221265,0.4095940959409594,0.6666666666666666,0.6989247311827956,0.017,0.2,0.15,0.0,0.1,0.05,0.02,0.05,0.0,0.0,0.6,0.05,0.0,0.25,0.95,0.0,0.0,0.1,0.05,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.15,0.0,0.0
Oculus,0.4699248120300752,0.3837638376383764,0.6666666666666666,0.6989247311827956,0.04766666666666667,0.1,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.95,0.05,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0
The Gift,0.46294307196562834,0.4095940959409594,0.16666666666666666,0.7204301075268816,0.025333333333333333,0.01,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
All the Bright Places,0.47368421052631576,0.3948339483394834,0.6666666666666666,0.7096774193548386,0.013333333333333334,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.95,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
Spy Kids 3: Game Over,0.46455424274973145,0.30996309963099633,0.16666666666666666,0.4731182795698925,0.02266666666666667,0.95,0.9,0.8,0.1,0.0,0.85,0.05,0.0,0.0,0.15,0.1,0.98,0.75,1.0,0.0,0.0,0.1,0.2,0.25,0.2,0.0,0.05,0.0,0.0,0.0,0.7,0.0,0.0
Hostel: Part II,0.46670247046186897,0.34686346863468637,0.6666666666666666,0.5913978494623655,0.03266666666666666,0.6,0.05,0.0,0.05,0.0,0.0,0.1,0.05,0.0,0.2,0.0,0.0,0.0,0.95,0.0,0.0,0.9,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0
Shrek the Third,0.46670247046186897,0.34317343173431736,0.3333333333333333,0.6559139784946235,0.11333333333333333,0.2,0.75,0.95,0.1,0.0,0.8,0.0,0.65,0.0,0.25,0.15,0.9,0.9,0.95,0.05,0.0,0.0,0.3,0.2,0.05,0.0,0.1,0.25,0.0,0.0,0.05,0.0,0.0
Can't Hardly Wait,0.46186895810955964,0.36900369003690037,0.3333333333333333,0.6989247311827956,0.018333333333333333,0.05,0.0,0.0,0.05,0.0,0.9,0.0,0.7,0.0,0.2,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Out of the Furnace,0.4699248120300752,0.4280442804428044,0.6666666666666666,0.7204301075268816,0.042333333333333334,0.7,0.0,0.0,0.1,0.0,0.05,0.95,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.85,0.0,0.0
